Player Name,Team,World,Vehicle Type,Companion,Kart Racing Rank,Platforming Rank,Boss Battle Rank,Power-Ups Used,Kart Role,Team Points,Lives Lost,Participation in Battle Mode,Mushroom Cup Participation,Power-Ups Owned,Coins Spent in Toad Town,Levels Completed,Times Hit by Enemies,Primary Game
Mario,,         Donut Plains                  ,Mach 8,Toad,S,C,C,21,Item Specialist,104.0,4.0,No,No,Red Shell,466,87,0.0,Mario Party Superstars
Wario,Green Caps,Donut Plains,Scooter,sHY gUY,S,B,D,21,Blocker,157.0,1.0,Yes,Yes,"Fire Flower, 1-Up Mushroom",433,94,3.0,Mario Kart 8 Deluxe
Rosalina,Toad Brigade,Toad Town,Biddybuggy,Toad,B,D,S,20,Speedster,-34.0,5.0,Yes,Yes,"Super Mushroom, Red Shell",435,48,5.0,Mario Kart 8 Deluxe
Peach,Toad Brigade,Koopa Kingdom,Mach 8,Luma,,A,S,13,Blocker,194.0,1.0,No,,"Red Shell, Super Mushroom",485,67,7.0,Mario Tennis Aces
Peach,Red Caps,Yoshi's Island,Pipe Frame,yOSHI,S,D,S,22,Driver,-64.0,0.0,Yes,Yes,"Super Mushroom, Banana Peel, Fire Flower",230,42,10.267677,Mario Kart 8 Deluxe
Yoshi,Toad Brigade,Donut Plains,Scooter,Luma,S,B,D,11,Driver,63.1,1.0,No,No,"Banana Peel, Fire Flower",19,26,9.0,Mario Party Superstars
Daisy,Red Caps,Donut Plains,Scooter,Toad,S,S,S,21,Blocker,66.0,5.0,No,,"Fire Flower, Super Mushroom, Super Star",266,76,8.0,Mario Kart 8 Deluxe
Waluigi,Green Caps,         Mushroom Kingdom                  ,Standard Kart,gOOMBA,A,C,S,20,Item Specialist,-30.0,0.0,No,No,"Red Shell, Super Mushroom, Banana Peel",307,97,3.0,                           Super Mario Odyssey                           
Wario,MUSHROOM ROYALTY,Mushroom Kingdom,Mach 8,tOAD,D,B,D,8,Blocker,-24.0,4.0,Yes,No,"1-Up Mushroom, Green Shell",268,54,4.0,Mario Party Superstars
Peach,Koopa Clan,Star World,Circuit Special,Yoshi,A,B,B,5,Speedster,22.0,3.0,No,No,Banana Peel,231,87,3.0,Mario Kart 8 Deluxe
Wario,Toad Brigade,Mushroom Kingdom,Mach 8,yOSHI,B,D,S,24,Speedster,-96.0,1.0,No,Yes,"Super Star, Red Shell, Super Mushroom",24,69,3.0,         Super Mario World                           
Wario,Green Caps,Donut Plains,Biddybuggy,Yoshi,D,A,A,28,Drifter,101.0,3.0,No,No,"Red Shell, Super Mushroom",86,87,10.0,Super Mario Bros.
Wario,Green Caps,Donut Plains,Biddybuggy,Luma,D,D,S,22,Drifter,54.0,0.0,No,Yes,"1-Up Mushroom, Fire Flower, Banana Peel",377,26,6.0,Super Mario Odyssey
Bowser Jr.,Mushroom Royalty,Star World,Comet Bike,pOLTERPUP,C,C,A,26,Speedster,98.0,0.0,No,No,"Super Mushroom, Super Star",398,80,9.0,Super Mario Bros.
Wario,Dino Buddies,Yoshi's Island,Biddybuggy,yOSHI,A,A,B,20,Speedster,149.0,3.0,Yes,Yes,"Red Shell, Super Star, 1-Up Mushroom",324,93,2.0,Mario Kart 8 Deluxe
Toadette,Tricksters,Toad Town,Biddybuggy,tOAD,D,C,S,19,Driver,111.0,4.0,No,Yes,Red Shell,460,94,2.0,                  Mario Tennis Aces         
Wario,,                  Donut Plains         ,Comet Bike,Luma,C,A,D,20,Drifter,-32.0,2.0,No,,"Super Star, Super Mushroom, Fire Flower",8,58,1.0562,Super Mario World
Waluigi,Toad Brigade,                  Donut Plains         ,Comet Bike,Toad,A,B,A,7,Item Specialist,36.0,2.0,No,Yes,"Red Shell, Fire Flower, Green Shell",483,33,0.0,Mario Kart 8 Deluxe
Waluigi,Green Caps,Star World,Comet Bike,Polterpup,C,B,A,9,Driver,84.0,0.721,Yes,No,"Super Mushroom, Banana Peel, Fire Flower",448,49,9.0,         Mario Tennis Aces                           
Daisy,TOAD BRIGADE,Toad Town,Scooter,Polterpup,C,C,S,25,Drifter,160.0,2.0,No,Yes,"Super Star, Fire Flower, Red Shell",65,100,3.0,Super Mario Odyssey
Wario,Dino Buddies,Donut Plains,Standard Kart,tOAD,D,C,S,8,Blocker,-22.0,3.0,Yes,,"1-Up Mushroom, Super Star",358,93,10.0,         Mario Party Superstars         
Peach,Toad Brigade,Mushroom Kingdom,Mach 8,Goomba,S,D,S,22,Item Specialist,-25.0,5.0,Yes,Yes,"Fire Flower, Banana Peel",346,38,8.2352,Super Mario World
Mario,Sarasaland Stars,Toad Town,Biddybuggy,Yoshi,B,S,D,10,Item Specialist,14.0,0.0,No,No,"Banana Peel, 1-Up Mushroom, Super Star",113,50,9.0,Super Mario Bros.
Rosalina,Green Caps,Star World,Mach 8,Yoshi,A,C,S,24,Blocker,67.0,2.0,Yes,Yes,"Red Shell, 1-Up Mushroom, Fire Flower",477,86,9.0,Mario Party Superstars
Toadette,Koopa Clan,Star World,Comet Bike,sHY gUY,,S,C,25,Speedster,199.0,5.0,Yes,,1-Up Mushroom,177,71,8.0,Mario Strikers
Rosalina,Mushroom Royalty,Donut Plains,Circuit Special,Luma,,S,C,29,Speedster,-34.0,5.186439,Yes,Yes,1-Up Mushroom,376,35,5.0,Mario Kart 8 Deluxe
Luigi,Green Caps,         Mushroom Kingdom                           ,Mach 8,Yoshi,S,D,A,20,Driver,34.0,0.0,Yes,Yes,"Green Shell, Fire Flower",387,86,3.0,Mario Party Superstars
Luigi,Toad Brigade,         Yoshi's Island                  ,                  Comet Bike                           ,Goomba,,D,A,18,Speedster,-56.0,1.0,Yes,,Fire Flower,83,91,7.0,Super Mario World
Rosalina,,Yoshi's Island,Comet Bike,sHY gUY,D,A,D,24,Driver,-92.0,4.0,Yes,No,"1-Up Mushroom, Green Shell",393,51,0.0,Mario Kart 8 Deluxe
Wario,Green Caps,Yoshi's Island,Comet Bike,Koopa Troopa,D,A,A,10,Blocker,-14.0,3.0,Yes,Yes,Green Shell,29,28,10.0,Mario Kart 8 Deluxe
Bowser Jr.,Koopa Clan,Mushroom Kingdom,Standard Kart,Goomba,C,B,S,23,Driver,166.0,5.0,Yes,No,"Fire Flower, Green Shell, Super Star",474,89,8.099,Mario Tennis Aces
Toadette,Sarasaland Stars,Toad Town,Mach 8,yOSHI,D,A,S,18,Blocker,118.0,4.0,Yes,Yes,"Fire Flower, 1-Up Mushroom, Banana Peel",300,85,4.0,Mario Party Superstars
Rosalina,Dino Buddies,Star World,Biddybuggy,Yoshi,,C,S,15,Speedster,94.0,1.0,No,No,Red Shell,42,33,9.0,Mario Tennis Aces
Bowser Jr.,Red Caps,Donut Plains,Comet Bike,Koopa Troopa,A,A,D,14,Item Specialist,72.0,4.0,Yes,No,"1-Up Mushroom, Fire Flower",74,79,5.7341,Super Mario Bros.
Mario,Red Caps,Toad Town,Pipe Frame,Yoshi,D,C,A,29,Driver,-55.0,4.0,Yes,Yes,"1-Up Mushroom, Super Star, Super Mushroom",474,94,5.0,         Super Mario Odyssey         
Waluigi,Koopa Clan,         Mushroom Kingdom         ,Mach 8,Shy Guy,C,C,D,14,Item Specialist,-36.0,0.0,Yes,Yes,"Super Mushroom, Super Star, Red Shell",292,55,3.0,Super Mario Odyssey
Luigi,,Donut Plains,Circuit Special,Yoshi,C,S,A,19,Blocker,166.0,4.0,Yes,Yes,"Red Shell, 1-Up Mushroom, Fire Flower",120,73,4.4828,Mario Party Superstars
Bowser Jr.,Dino Buddies,Mushroom Kingdom,Scooter,Luma,S,A,A,20,Speedster,166.0,5.105192,Yes,,Super Star,242,29,8.0,Mario Strikers
Bowser Jr.,Red Caps,Donut Plains,Scooter,pOLTERPUP,A,B,A,26,Blocker,-40.0,2.0,No,No,"Super Star, Green Shell",136,42,4.0,Super Mario Bros.
Toad,SARASALAND STARS,                  Star World                           ,Pipe Frame,Yoshi,D,D,A,30,Driver,97.0,2.0,Yes,Yes,Green Shell,162,62,7.6,Super Mario World
Mario,TRICKSTERS,Yoshi's Island,Pipe Frame,Luma,D,D,C,24,Item Specialist,160.0,4.23,Yes,Yes,"1-Up Mushroom, Red Shell, Fire Flower",323,64,5.0,Mario Strikers
Peach,Green Caps,                           Mushroom Kingdom                           ,Circuit Special,Shy Guy,D,D,A,8,Blocker,2.0,0.0,Yes,Yes,"Super Mushroom, Fire Flower, 1-Up Mushroom",431,47,3.0,                           Super Mario World                           
Rosalina,Dino Buddies,Donut Plains,Mach 8,tOAD,B,A,C,22,Driver,101.0,1.0,Yes,,Super Mushroom,351,66,6.0,                           Mario Party Superstars                  
Toad,Dino Buddies,Donut Plains,Mach 8,Yoshi,D,C,C,24,Driver,-99.0,0.0,No,Yes,"Green Shell, Red Shell",186,41,6.0,                  Super Mario Odyssey         
Rosalina,MUSHROOM ROYALTY,Mushroom Kingdom,Comet Bike,tOAD,A,A,C,29,Blocker,171.0,3.0,Yes,No,"Fire Flower, Green Shell",153,98,10.79871,                           Mario Strikers         
Wario,Toad Brigade,         Yoshi's Island         ,Circuit Special,yOSHI,,D,S,6,Drifter,148.0,5.0,No,No,Super Star,474,51,9.646,Mario Kart 8 Deluxe
Toad,Tricksters,                           Donut Plains         ,Standard Kart,Yoshi,C,A,A,22,Blocker,114.9578,5.0,No,Yes,Red Shell,466,85,4.0,Mario Strikers
Toyad,Toad Brigade,Toad Town,Pipe Frame,Toad,D,C,B,22,Speedster,139.0,4.0,No,No,"Fire Flower, 1-Up Mushroom, Super Mushroom",126,50,0.0,Super Mario Bros.
Rosalina,Toad Brigade,Donut Plains,Circuit Special,Koopa Troopa,,S,D,22,Speedster,87.0,3.0,No,No,"Fire Flower, Green Shell",493,96,8.0,Super Mario Odyssey
Peach,Dino Buddies,                  Donut Plains                           ,Pipe Frame,sHY gUY,A,C,S,22,Item Specialist,143.632,2.0,No,Yes,"Super Mushroom, Red Shell, Green Shell",234,41,3.0,Mario Tennis Aces
Rosalina,Green Caps,Star World,Comet Bike,Polterpup,S,B,C,7,Speedster,153.0,2.0,No,Yes,Red Shell,55,95,6.0,Mario Strikers
Toadette,,                  Star World                           ,Mach 8,tOAD,D,S,B,17,Blocker,77.0,5.0,No,,Banana Peel,72,44,4.0,Super Mario Odyssey
Luigi,Koopa Clan,Koopa Kingdom,Comet Bike,Koopa Troopa,D,B,B,16,Blocker,161.0,1.0,No,No,Green Shell,151,28,4.0,                  Mario Kart 8 Deluxe                           
Waluigi,Koopa Clan,Star World,Biddybuggy,Goomba,C,S,B,10,Drifter,-14.0,1.0,Yes,No,Red Shell,131,76,1.0,Super Mario World
Waluigi,Dino Buddies,         Star World         ,Pipe Frame,sHY gUY,,A,D,28,Item Specialist,-59.0,2.0,Yes,,"Red Shell, Fire Flower, Banana Peel",381,67,2.217195,Mario Party Superstars
Daisy,Dino Buddies,Toad Town,Standard Kart,Luma,C,B,B,25,Speedster,83.0,0.0,No,Yes,"Super Mushroom, Super Star",467,53,2.0,                           Super Mario Bros.                  
Yoshi,Tricksters,Toad Town,Comet Bike,tOAD,S,C,A,13,Drifter,23.0,1.0,No,Yes,"1-Up Mushroom, Super Star, Red Shell",496,56,7.0,Mario Tennis Aces
Daisy,Sarasaland Stars,Donut Plains,Standard Kart,pOLTERPUP,B,S,C,19,Driver,83.0,1.0,Yes,No,"Super Mushroom, Super Star, Red Shell",485,75,3.0,Mario Kart 8 Deluxe
Daisy,Toad Brigade,Yoshi's Island,Comet Bike,Shy Guy,S,A,S,5,Drifter,-45.0,0.0,Yes,No,"Green Shell, Red Shell, Fire Flower",235,46,9.0,Mario Strikers
Rosalina,Mushroom Royalty,Star World,Biddybuggy,Luma,B,S,S,9,Blocker,-77.0,4.0,Yes,Yes,"Red Shell, Super Star, 1-Up Mushroom",447,39,4.0,Mario Tennis Aces
Bowser Jr.,Sarasaland Stars,Donut Plains,Scooter,tOAD,B,S,A,17,Drifter,-2.0,5.0,No,No,"Red Shell, Super Mushroom, Banana Peel",99,29,6.0,Super Mario Bros.
Bowser Jr.,,Star World,Standard Kart,pOLTERPUP,B,C,C,18,Blocker,16.0,3.0,Yes,,"Super Star, Fire Flower, Green Shell",95,85,7.0,Super Mario Odyssey
Toadette,,Donut Plains,Biddybuggy,Shy Guy,S,D,C,16,Driver,184.0,5.0,Yes,,"Red Shell, Banana Peel, Super Mushroom",337,27,9.0,Mario Party Superstars
Waluigi,Green Caps,Mushroom Kingdom,Circuit Special,Shy Guy,C,B,D,21,Driver,120.0,3.0,No,Yes,"Green Shell, Super Star, Super Mushroom",41,97,8.0,Super Mario World
Toadette,Red Caps,Yoshi's Island,Mach 8,lUMA,,B,D,6,Driver,-62.0,2.0,No,No,"Red Shell, Super Mushroom",140,77,0.0,Mario Tennis Aces
Bowser Jr.,Tricksters,Koopa Kingdom,Circuit Special,Polterpup,C,A,B,30,Blocker,31.1,2.0,No,No,"1-Up Mushroom, Fire Flower, Green Shell",61,67,0.0,Mario Strikers
Wario,Koopa Clan,Toad Town,Mach 8,Goomba,S,S,S,23,Driver,-86.0,3.0,No,Yes,Super Star,362,95,2.0,Mario Strikers
Waluigi,Mushroom Royalty,                  Donut Plains                  ,Comet Bike,Toad,,S,S,12,Speedster,-59.0,3.0,No,No,"Super Star, Red Shell, Green Shell",122,44,9.0,Mario Tennis Aces
Wario,Mushroom Royalty,         Koopa Kingdom                           ,Standard Kart,Koopa Troopa,S,A,A,8,Speedster,-54.0,0.0,Yes,No,Red Shell,252,44,9.0,Mario Party Superstars
Daisy,SARASALAND STARS,Toad Town,Mach 8,Goomba,,A,C,18,Driver,64.0,1.0,No,No,"Banana Peel, Green Shell",403,76,3.0,         Super Mario World         
Mario,Dino Buddies,Koopa Kingdom,Pipe Frame,kOOPA tROOPA,,C,C,25,Speedster,178.0,5.0,No,No,Green Shell,407,74,8.0,Mario Party Superstars
Luigi,Koopa Clan,Toad Town,Biddybuggy,Koopa Troopa,S,A,B,27,Item Specialist,26.0,3.0,No,,Fire Flower,144,55,3.0,Super Mario World
Toad,TRICKSTERS,                  Toad Town                           ,Comet Bike,Polterpup,D,A,B,28,Driver,-30.0,4.0,No,No,"Fire Flower, Red Shell",232,47,5.0,Mario Party Superstars
Peach,SARASALAND STARS,Mushroom Kingdom,Biddybuggy,tOAD,B,A,A,24,Drifter,55.678,5.0,Yes,No,"Red Shell, Green Shell",58,47,10.33588,Mario Strikers
Rosalina,Sarasaland Stars,Toad Town,Scooter,Goomba,,A,S,5,Driver,-72.0,1.0,Yes,No,Super Mushroom,378,33,9.51,Super Mario World
Peach,,         Koopa Kingdom         ,Mach 8,pOLTERPUP,C,S,B,19,Item Specialist,171.0,2.0,No,No,"Super Star, Green Shell, 1-Up Mushroom",433,96,9.0,Mario Tennis Aces
Toad,,Yoshi's Island,Pipe Frame,Goomba,B,C,S,27,Drifter,127.0,5.0,No,Yes,"Super Mushroom, Super Star",316,90,7.0,         Mario Strikers         
Waluigi,Tricksters,Koopa Kingdom,Pipe Frame,lUMA,,B,D,23,Speedster,123.0,0.0,No,No,"1-Up Mushroom, Super Mushroom",423,74,1.0,Super Mario World
Toadette,GREEN CAPS,                           Toad Town                  ,Mach 8,Shy Guy,B,B,B,9,Item Specialist,72.0,2.0,Yes,Yes,"Red Shell, Super Mushroom, Banana Peel",458,26,1.0,Mario Kart 8 Deluxe
Toadette,Sarasaland Stars,Yoshi's Island,Pipe Frame,yOSHI,D,A,D,20,Drive]r,77.0,1.0,No,No,Super Mushroom,468,53,5.0,Super Mario World
Bowser,Dino Buddies,Mushroom Kingdom,Circuit Special,Shy Guy,,B,B,9,Driver,-62.0,1.0,Yes,Yes,1-Up Mushroom,367,73,0.0,         Super Mario Bros.                           
Bowser,GREEN CAPS,Star World,Comet Bike,Polterpup,,B,D,10,Drifter,-17.0,1.0,Yes,No,"1-Up Mushroom, Red Shell, Banana Peel",443,58,10.0,Super Mario Bros.
Mario,GREEN CAPS,Star World,Biddybuggy,Polterpup,D,B,A,13,Speedster,-59.0,0.0,Yes,No,"Red Shell, Super Star, 1-Up Mushroom",1,41,3.0,Mario Tennis Aces
Bowser,,Koopa Kingdom,Mach 8,Polterpup,S,B,A,21,Speedster,79.0,5.0,Yes,Yes,"Super Mushroom, Red Shell, 1-Up Mushroom",183,85,1.0,Mario Tennis Aces
Peach,MUSHROOM ROYALTY,Mushroom Kingdom,Comet Bike,lUMA,D,A,C,13,Driver,136.0,3.0,No,No,Fire Flower,285,93,10.65,Super Mario World
Peach,TOAD BRIGADE,Toad Town,Comet Bike,sHY gUY,D,C,D,16,Speedster,133.0,1.0,Yes,Yes,"Red Shell, Banana Peel, Fire Flower",111,51,3.200107,Mario Strikers
Yoshi,Green Caps,Donut Plains,Standard Kart,Goomba,,A,A,10,Speedster,110.0,3.0,No,,Red Shell,348,74,6.0,Mario Kart 8 Deluxe
Wario,Sarasaland Stars,Toad Town,Comet Bike,tOAD,,A,S,10,Driver,-33.0,2.0,No,No,"Green Shell, Banana Peel",275,71,0.0,Mario Kart 8 Deluxe
Wario,MUSHROOM ROYALTY,Star World,Standard Kart,Toad,S,C,B,6,Blocker,200.0,5.0,Yes,Yes,"1-Up Mushroom, Green Shell",28,28,4.0,Super Mario World
Bowser,Toad Brigade,Toad Town,Pipe Frame,Luma,D,B,B,9,Speedster,38.0,5.5526,No,,Super Mushroom,242,46,6.0,Super Mario World
Waluigi,Toad Brigade,Yoshi's Island,Pipe Frame,Koopa Troopa,S,C,S,24,Blocker,106.0,0.0,Yes,Yes,Super Star,167,73,9.0,Mario Party Superstars
Wario,DINO BUDDIES,sTAR wORLD,Biddybuggy,Polterpup,S,C,D,17,Driver,39.4051,0.0,Yes,Yes,"Red Shell, 1-Up Mushroom",473,56,1.0,Mario Kart 8 Deluxe
Wario,Mushroom Royalty,Mushroom Kingdom,Biddybuggy,sHY gUY,C,C,B,27,Driver,167.0,2.0,Yes,No,"1-Up Mushroom, Super Mushroom, Super Star",455,85,10.0,Mario Tennis Aces
Toadette,Toad Brigade,Yoshi's Island,Scooter,Luma,,C,B,9,Speedster,151.0,2.0,Yes,No,Fire Flower,344,88,6.0,         Super Mario Bros.                  
Bowser Jr.,Green Caps,                  Koopa Kingdom                           ,Comet Bike,tOAD,A,D,B,15,Item Specialist,162.762,5.0,No,No,"Super Star, Red Shell, Green Shell",318,83,6.0,Mario Kart 8 Deluxe
Yoshi,Red Caps,Mushroom Kingdom,Biddybuggy,yOSHI,A,B,B,20,Drifter,23.0,2.0,No,Yes,Fire Flower,246,62,8.0,Super Mario Bros.
Luigi,Koopa Clan,Yoshi's Island,Biddybuggy,Shy Guy,S,A,S,12,Drifter,62.0,0.0,Yes,,"Super Star, Fire Flower, Green Shell",464,60,1.0,         Mario Party Superstars                  
Mario,Green Caps,                  Donut Plains         ,Pipe Frame,Polterpup,S,B,D,13,Drifter,64.0,1.0,No,No,"1-Up Mushroom, Fire Flower",202,90,4.0,                  Super Mario Bros.                  
Bowser Jr.,Dino Buddies,Mushroom Kingdom,Standard Kart,Goomba,,D,A,28,Speedster,189.0,2.0,Yes,Yes,1-Up Mushroom,481,75,6.0,Mario Tennis Aces
Toad,Dino Buddies,Koopa Kingdom,Standard Kart,lUMA,,S,A,27,Drifter,182.0,2.475,Yes,No,"Green Shell, Fire Flower",492,72,6.0,Mario Kart 8 Deluxe
Bowser Jr.,SARASALAND STARS,Donut Plains,Circuit Special,Luma,,C,C,25,Driver,178.0,2.0,No,Yes,"Red Shell, Green Shell, Fire Flower",95,68,7.0,Mario Kart 8 Deluxe
Waluigi,Red Caps,Star World,Circuit Special,kOOPA tROOPA,B,A,B,26,Blocker,182.0,2.0,Yes,,Banana Peel,133,49,3.0,                  Super Mario World                           
Rosalina,Sarasaland Stars,         Koopa Kingdom                  ,         Biddybuggy                  ,kOOPA tROOPA,A,A,A,13,Item Specialist,161.0,5.0,No,Yes,Banana Peel,126,61,8.0,Mario Kart 8 Deluxe
Wario,Toad Brigade,Toad Town,Pipe Frame,Polterpup,A,A,C,13,Item Specialist,90.0,3.0,No,No,Super Star,6,49,9.0,Super Mario Odyssey
Mario,Tricksters,Mushroom Kingdom,Mach 8,Polterpup,A,C,B,12,Item Specialist,96.0,2.0,Yes,No,"Green Shell, 1-Up Mushroom",99,64,6.0,                  Mario Strikers                           
Wario,Toad Brigade,                           Mushroom Kingdom                           ,Mach 8,Polterpup,,B,D,30,Blocker,158.0,2.0,No,,"Fire Flower, Banana Peel, Super Star",0,51,7.0,Super Mario World
Luigi,Dino Buddies,         Star World                  ,Comet Bike,Luma,B,D,D,17,Blocker,83.0,5.915097,Yes,No,"Green Shell, Red Shell",168,62,6.0,                           Super Mario Bros.         
Waluigi,Sarasaland Stars,                           Koopa Kingdom         ,Comet Bike,Koopa Troopa,A,A,C,28,Driver,162.0,5.0,No,No,Red Shell,428,42,7.0,Super Mario Odyssey
Yoshi,Mushroom Royalty,Star World,Pipe Frame,pOLTERPUP,A,D,C,10,Blocker,-54.0,3.0,Yes,No,"Green Shell, 1-Up Mushroom, Super Mushroom",388,40,3.0,Super Mario Bros.
Luigi,Dino Buddies,Star World,Pipe Frame,Goomba,D,C,S,16,Bloc;ker,37.0,2.9,No,Yes,1-Up Mushroom,325,65,10.0,Super Mario Odyssey
Bowser,Red Caps,Mushroom Kingdom,Circuit Special,gOOMBA,A,C,A,15,Driver,105.0,5.0,Yes,Yes,Banana Peel,449,82,2.0,Mario Strikers
Rosalina,SARASALAND STARS,Koopa Kingdom,Pipe Frame,Shy Guy,C,C,D,7,Drifter,96.0,3.0,Yes,,Green Shell,138,74,2.0,Super Mario Bros.
Luigi,,         Yoshi's Island         ,Pipe Frame,Goomba,,S,C,8,Drifter,87.134,0.0,Yes,Yes,"Fire Flower, Banana Peel, 1-Up Mushroom",377,64,3.0,Mario Party Superstars
Yoshi,Dino Buddies,Mushroom Kingdom,Comet Bike,Yoshi,S,S,D,10,Blocker,-16.0,2.0,No,Yes,"Green Shell, Fire Flower",406,77,6.0,Mario Party Superstars
Waluigi,Sarasaland Stars,Donut Plains,Comet Bike,sHY gUY,,C,S,11,Drifter,-83.0,4.0,Yes,No,"1-Up Mushroom, Super Mushroom",75,29,10.0,Mario Tennis Aces
Rosalina,,Toad Town,Scooter,tOAD,S,A,C,23,Driver,11.0,1.87,Yes,No,Fire Flower,298,30,1.0,Mario Tennis Aces
,Dino Buddies,Mushroom Kingdom,                           Pipe Frame                           ,lUMA,C,C,A,29,Drifter.,-39.0,1.0,No,No,Super Mushroom,199,40,4.0,         Mario Party Superstars         
Peach,Red Caps,         kOOPA kINGDOM                  ,Biddybuggy,Shy Guy,C,C,A,15,Ite_m Specialist,-26.0,5.01473,No,,Green Shell,204,82,2.0,Super Mario World
Yoshi,Sarasaland Stars,Koopa Kingdom,                  Biddybuggy                  ,yOSHI,B,S,S,17,Speedster,-43.0,4.0,No,Yes,Red Shell,286,41,5.0,Super Mario Bros.
Mario,,                  Mushroom Kingdom                           ,Circuit Special,kOOPA tROOPA,,S,C,19,Speedster,78.0,2.0,Yes,No,Green Shell,126,57,3.0,Mario Party Superstars
Toadette,TOAD BRIGADE,Yoshi's Island,Scooter,pOLTERPUP,,D,B,27,Speedster,-81.0,5.0,No,No,Super Star,162,82,2.0,Super Mario World
Toad,Red Caps,         Toad Town         ,Circuit Special,yOSHI,A,C,D,9,Blocker,77.0,2.0,No,No,"Green Shell, 1-Up Mushroom",208,26,8.0,Mario Tennis Aces
Yoshi,Mushroom Royalty,                  Yoshi's Island                  ,Circuit Special,Koopa Troopa,D,D,S,22,Drifter,-40.0,1.0,Yes,Yes,Super Star,282,66,10.0,Super Mario Bros.
Luigi,Sarasaland Stars,                  Koopa Kingdom         ,Pipe Frame,Toad,,D,D,17,Drifter,137.0,0.0,Yes,No,"Fire Flower, 1-Up Mushroom, Banana Peel",307,28,0.0,Mario Strikers
Bowser,Koopa Clan,Mushroom Kingdom,Circuit Special,Toad,C,S,A,6,Driver,-80.0,3.0,No,Yes,Super Star,201,33,1.757638,Super Mario Bros.
Waluigi,,Star World,Standard Kart,kOOPA tROOPA,A,D,S,26,Blocker,-41.0,3.0,No,No,"Fire Flower, Super Mushroom, Banana Peel",211,88,9.0,Super Mario Bros.
Waluigi,Tricksters,Donut Plains,Mach 8,gOOMBA,D,C,A,17,Speedster,95.0,3.0,Yes,Yes,1-Up Mushroom,193,58,2.0,Mario Kart 8 Deluxe
Daisy,Red Caps,                  Donut Plains         ,Circuit Special,Polterpup,,A,B,5,Driver,187.0,1.0,Yes,Yes,"Banana Peel, Super Star, Super Mushroom",121,39,5.767,Mario Kart 8 Deluxe
Peach,Tricksters,                  Donut Plains                  ,Comet Bike,kOOPA tROOPA,B,C,B,22,Speedster,55.0,4.0,No,No,"Banana Peel, Super Star, Fire Flower",455,58,5.0,Mario Party Superstars
Rosalina,Sarasaland Stars,         Mushroom Kingdom         ,Comet Bike,Goomba,B,C,B,27,Blocker,71.0,3.0,No,Yes,"Super Star, Green Shell, Fire Flower",429,70,9.0,Mario Tennis Aces
Bowser Jr.,Koopa Clan,Star World,Comet Bike,Shy Guy,,S,D,16,Blocker,149.0,4.0,Yes,No,"Red Shell, Super Mushroom, Banana Peel",199,80,1.0,Mario Kart 8 Deluxe
Waluigi,Tricksters,                  Toad Town                           ,Comet Bike,lUMA,C,S,C,26,Blocker,50.0,1.0,No,No,"Banana Peel, Super Mushroom, 1-Up Mushroom",273,37,5.0,Mario Strikers
Peach,Koopa Clan,Mushroom Kingdom,Mach 8,lUMA,S,S,C,28,Drifter,45.0,2.0,Yes,Yes,Fire Flower,413,58,2.0,Mario Tennis Aces
Luigi,Mushroom Royalty,Donut Plains,Pipe Frame,Koopa Troopa,D,D,A,24,Blocker,149.0,4.0,No,Yes,"Green Shell, Red Shell",267,77,9.2,         Mario Kart 8 Deluxe                  
Yoshi,Mushroom Royalty,                  Star World                  ,Pipe Frame,pOLTERPUP,S,D,C,11,Blocker,110.949209,4.25,Yes,Yes,"Green Shell, Red Shell",175,55,1.0,Mario Kart 8 Deluxe
Rosalina,,                  Star World                  ,Mach 8,pOLTERPUP,S,B,D,9,Item Specialist,-6.635,4.0,No,No,"1-Up Mushroom, Banana Peel",170,98,8.0,Super Mario World
Bowser Jr.,Green Caps,Mushroom Kingdom,         Circuit Special                           ,kOOPA tROOPA,C,C,C,12,Item Specialist,-11.0,3.0,Yes,No,Red Shell,315,97,9.0,Mario Kart 8 Deluxe
Bowser,Dino Buddies,yOSHI'S iSLAND,Comet Bike,yOSHI,D,S,B,9,Speedster,-39.0,3.108,No,No,"Fire Flower, 1-Up Mushroom, Super Mushroom",208,60,8.0,Mario Strikers
Toadette,Koopa Clan,Star World,Circuit Special,Luma,C,A,C,12,Blocker,-47.0,4.0,Yes,Yes,"Green Shell, Banana Peel",391,43,1.6641,Super Mario Odyssey
Toadette,Koopa Clan,Yoshi's Island,Circuit Special,gOOMBA,D,S,D,8,Blocker,163.0,1.0,Yes,Yes,1-Up Mushroom,59,71,1.0,                  Super Mario Odyssey                           
Waluigi,Dino Buddies,                           Star World         ,Biddybuggy,Luma,A,C,A,17,Item Specialist,11.0,4.0,Yes,Yes,"Super Star, Banana Peel",479,97,2.0,Super Mario Odyssey
Peach,Toad Brigade,Mushroom Kingdom,Standard Kart,Toad,S,S,D,23,Item Specialist,173.0,0.0,No,Yes,"Super Mushroom, 1-Up Mushroom",93,71,7.995268,Super Mario Bros.
Yoshi,Toad Brigade,Toad Town,Scooter,yOSHI,B,S,S,23,Drifter,-1.0,5.0,Yes,,"Super Star, 1-Up Mushroom",363,96,1.0,Super Mario Odyssey
Wario,Tricksters,Yoshi's Island,Pipe Frame,sHY gUY,B,C,B,15,Speedster,124.0,3.0,Yes,No,"Super Star, Red Shell, Super Mushroom",3,35,3.0,Mario Party Superstars
